Sample ID	Chromosome	Start	End	Number of probes	Segment mean value
1883	14	105944602	106470444	96	-0.731318
1883	14	106471476	107283288	71	-0.0521959
1883	15	20169609	42104325	1524	-0.248198
1883	15	42104713	42446418	177	-0.59587
1883	15	42446519	45353424	741	-0.190946
1883	15	45357468	45470504	83	-0.562439
1883	15	45490969	62950097	1387	-0.146264
1883	15	62950597	63351879	57	-0.466019
1883	15	63353067	64970681	241	-0.106903
1883	15	64972383	73595037	941	-0.245982
1883	15	73595537	75659975	378	-0.449112
1883	15	75660823	84706558	832	-0.268635
1883	15	85098131	102499862	1242	-0.269385
1883	16	97429	1501717	568	-0.281926
1883	16	1502755	2347922	431	-0.161109
1883	16	2348386	8875287	822	0.0401677
1883	16	8875787	27225072	1544	0.157429
1883	16	27226196	35148746	1169	0.0730225
1883	16	46615640	52580048	433	0.0791022
1883	16	52581135	53738141	103	0.342373
1883	16	53738641	68406084	1542	0.0430166
1883	16	68406584	70405889	277	0.257409
1883	16	70415591	70874136	124	-0.0517683
1883	16	70883628	81095743	769	0.142288
1883	16	81097350	87866075	556	0.0381302
1883	16	87866575	90142318	533	-0.153614
1883	17	6010	2935713	531	-0.119594
1883	17	2965962	3366061	56	0.201022
1883	17	3370719	17696527	2673	-0.111294
1883	17	17696527	18167814	227	-0.301857
1883	17	18167814	22157351	359	-0.0656688
1883	17	25524939	27449271	461	-0.16614
1883	17	27492959	27890104	42	0.181928
1883	17	27893103	27958119	52	-0.301985
1883	17	27958119	31107802	406	0.101577
1883	17	31108302	33585209	169	-0.13584
1883	17	33585709	33977808	78	0.249258
1883	17	33984617	34964851	175	-0.188002
1883	17	34965351	36058581	160	0.0744117
1883	17	36059081	37427109	224	-0.156845
1883	17	37431222	37761203	64	0.202787
1883	17	37761703	39596927	488	-0.0542464
1883	17	39596927	39988729	125	-0.286839
1883	17	39991321	41223255	493	-0.0940925
1883	17	41226347	41247939	16	0.435007
1883	17	41249260	42081531	134	-0.0629513
1883	17	42082244	42476489	195	-0.244501
1883	17	42476489	42786734	48	0.241144
1883	17	42800247	48070954	776	-0.129258
1883	17	48072037	48699155	258	-0.281566
1883	17	48701267	56621026	527	-0.0834291
1883	17	56621026	60601692	494	0.126125
1883	17	60602192	65124971	588	-0.0519144
1883	17	65132085	66032748	104	0.218329
1883	17	66033473	71238490	342	-0.0210946
1883	17	71239034	78931530	1533	-0.18128
1883	17	78933877	80285116	489	-0.389443
1883	17	80285616	81194710	140	-0.190762
1883	18	158698	15249095	946	-0.0157951
1883	18	18520842	21912405	397	0.0593456
1883	18	21912905	34801479	670	-0.185647
1883	18	34801979	39389019	44	-0.704767
1883	18	39389019	51729472	620	-0.286789
1883	18	51731367	68141405	769	-0.162563
1883	18	68141405	78016748	377	-0.30032
1883	19	60500	2123405	624	-0.55976
1883	19	2123828	6016282	1003	-0.398978
1883	19	6026173	9091814	973	-0.314022
1883	19	9092314	10071566	145	-0.0737103
1883	19	10073494	11660610	671	-0.286451
1883	19	11664560	12739817	207	0.0279773
1883	19	12739817	19823153	2006	-0.333787
1883	19	19823153	24310782	270	0.021558
1883	19	28263182	34303853	326	-0.296012
1883	19	34304353	35502458	126	-0.133887
1883	19	35504159	36674381	530	-0.391975
1883	19	36674381	38610233	287	-0.080817
1883	19	38610233	40419880	637	-0.364089
1883	19	40419880	40697438	59	0.001476
1883	19	40697938	44303986	840	-0.335956
1883	19	44306468	44934437	181	0.0161688
1883	19	44934437	52222920	2033	-0.346954
1883	19	52227686	54377509	416	-0.0621899
1883	19	54377509	56241358	649	-0.433435
1883	19	56243364	58858395	589	-0.137841
1883	19	58858718	59080953	107	-0.603938
1883	20	68350	26256532	1822	0.106208
1883	20	29458437	31434576	257	0.103125
1883	20	31455342	31894793	138	-0.137772
1883	20	31897513	49236669	2162	0.11102
1883	20	49247884	60347558	611	0.412448
1883	20	60348058	60881376	88	0.213201
1883	20	60881703	61463541	167	-0.0568695
1883	20	61464371	62904953	427	0.152864
1883	21	9411693	34443096	727	-0.187608
1883	21	34614227	40871248	532	-0.172149
1883	21	40871748	46888427	754	-0.386183
1883	21	46888427	47581619	138	-0.670162
1883	21	47581829	48084239	163	-0.378747
1883	22	16266928	20307511	467	-0.420958
1883	22	20748918	40831558	2664	-0.347785
1883	22	40859224	41601390	80	0.0206262
1883	22	41605699	50307165	914	-0.343089
1883	22	50307251	51216409	441	-0.590971
1322	1	70508	13386481	1895	0.170716
1322	1	13428359	13747452	19	-0.395495
1322	1	13748233	120930293	10427	0.16574
1322	1	143118261	249212562	10632	0.156294
1322	2	10500	90321025	6352	0.17477
1322	2	95326671	243188873	11080	0.178198
1322	3	60500	79484045	6893	-0.0906474
1322	3	79484045	90154779	160	0.380058
1322	3	93519633	197961930	7201	0.40353
1322	4	85621	49632814	2903	-0.090543
1322	4	52660617	191025802	6908	-0.0829553
1322	5	10500	45907753	2241	0.774884
1322	5	49555074	140166952	5164	-0.0912735
1322	5	140166952	140802749	404	-0.24289
1322	5	140802749	180904760	3264	-0.114749
1322	6	60500	28293442	1662	-0.103673
1322	6	28293942	33475013	186	-0.330375
1322	6	33477110	58745455	2703	-0.0887777
1322	6	61944508	171054567	6188	-0.0824784
1322	7	10500	5326947	516	0.388287
1322	7	5330362	5460877	37	0.00842945
1322	7	5521405	57544226	3014	0.416863
1322	7	61657308	66774702	189	0.483071
1322	7	66775202	159128163	7331	0.171188
1322	8	10500	43398986	2916	-0.08974
1322	8	47805490	144463514	4662	-0.087453
1322	8	144463741	146303522	724	-0.176299
1322	9	18279	47317179	2438	-0.0980562
1322	9	65468179	141152931	6839	0.386809
1322	10	60500	38771777	2311	-0.0958381
1322	10	42602610	135439807	7221	-0.0965055
1322	11	60500	3238673	807	0.17767
1322	11	3239173	9492355	1039	0.0986191
1322	11	9492855	51516211	2707	0.175592
1322	11	55035825	134946016	8540	0.157282
1322	12	60500	34431528	3179	-0.084548
1322	12	37857194	133781116	9375	-0.100738
1322	13	19171689	46733124	1981	-0.0850359
1322	13	46917519	48827443	84	-0.119859
1322	13	48827943	48985782	23	-0.973184
1322	13	48985782	115109378	2553	-0.0797732
1322	14	19217246	60336607	3233	0.369287
1322	14	60581430	107283288	4248	0.375403
1322	15	20169609	84706558	6538	-0.424948
1322	15	85081712	102499862	1258	-0.416525
1322	16	60500	35193080	4651	0.37462
1322	16	46615640	90294253	4390	0.158836
1322	17	6010	22157351	3898	-0.117006
1322	17	25524939	44247720	3686	-0.126838
1322	17	44248220	44769768	34	-0.717548
1322	17	44770268	81194710	5038	-0.105048
1322	18	10500	15249095	945	0.160165
1322	18	18520842	78016748	2973	-0.0888568
1322	19	60500	9016722	2516	0.349661
1322	19	9016980	9922393	287	0.230031
1322	19	9929220	24310782	3196	0.373591
1322	19	28263182	40376927	1914	-0.128656
1322	19	40376927	40411933	20	-0.829194
1322	19	40411933	55317699	3933	-0.15836
1322	19	55324579	55363737	16	-0.81536
1322	19	55365201	59080953	1055	-0.214408
1322	20	68350	26189239	1879	0.164596
1322	20	29458437	47537926	2357	0.140013
1322	20	47538426	60987956	1058	0.375124
1322	20	60988876	61050577	19	-0.100998
1322	20	61051077	62965020	488	0.393943
1322	21	9411693	34443096	738	-0.0861007
1322	21	34614227	45959750	1181	-0.0976393
1322	21	45959750	46074531	40	-0.459221
1322	21	46077896	48119395	396	-0.10683
1322	22	16266928	20508931	484	-0.146531
1322	22	20748918	25423466	703	-0.139173
1322	22	25423966	25445331	16	-0.698223
1322	22	25445831	51244066	3471	-0.116416
2126	1	70508	2525372	587	-0.0237391
2126	1	2525823	3686451	143	0.173982
2126	1	3687964	20644168	2130	-0.0125765
2126	1	20645082	35454274	2185	-0.313777
2126	1	35457834	120930293	7398	-0.120934
2126	1	143118261	159824816	2833	-0.0124371
2126	1	159824965	200090083	3190	0.0942596
2126	1	200143090	208200683	1329	0.0106737
2126	1	208201353	247014221	3057	0.0936153
2126	1	247014482	249240121	280	0.000644599
2126	2	10500	92267022	6385	0.0586852
2126	2	95326671	120900707	1892	0.0339986
2126	2	120903800	243188873	9248	0.0815288
2126	3	60500	36986300	2149	-0.127544
2126	3	36986800	37514951	100	0.109439
2126	3	37522974	42577773	607	-0.15643
2126	3	42578273	44609925	222	-0.224388
2126	3	44611413	44776729	42	-0.523176
2126	3	44777229	52304825	2069	-0.228128
2126	3	52312216	90154779	1912	-0.159421
2126	3	93519633	197961930	7210	0.140802
2126	4	85621	49632814	2914	0.00907797
2126	4	52660617	88116691	2172	0.0808558
2126	4	88117191	88584200	60	0.361499
2126	4	88584200	191025802	4708	0.0904661
2126	5	10500	45907753	2247	0.0564358
2126	5	49555074	129072911	3987	0.0219987
2126	5	129240522	180904760	4881	-0.0658853
2126	6	60500	9903753	523	-0.00958756
2126	6	9908679	12577917	202	0.269152
2126	6	12577917	28294171	930	0.00176231
2126	6	28294171	33555661	216	-0.271282
2126	6	33560943	46826144	1872	-0.0328573
2126	6	46826144	58745455	848	0.0828735
2126	6	61944508	171054567	6215	-0.223724
2126	7	10500	57544226	3587	0.0820718
2126	7	61657308	92763170	1800	0.0975101
2126	7	92763170	159128163	5749	-0.0606648
2126	8	10500	43398986	2941	0.169746
2126	8	48114027	143784407	4571	0.254028
2126	8	143784508	146303522	827	0.147682
2126	9	18279	47317179	2438	-0.27486
2126	9	65468179	125149011	3833	-0.275391
2126	9	125152476	141152931	3043	-0.355887
2126	10	60500	27726428	1796	-0.0926879
2126	10	27728974	38771777	537	0.0249038
2126	10	42602610	114710704	5519	-0.184108
2126	10	114710965	135439807	1721	-0.0921185
2126	11	60500	1501716	562	0.0327303
2126	11	1501954	7063884	994	-0.0514597
2126	11	7063884	51516211	3023	0.0349263
2126	11	55110676	82444514	4563	-0.0383507
2126	11	82445271	111486466	1673	0.0449233
2126	11	111486966	113102517	177	0.312497
2126	11	113102891	134946016	2180	0.0263612
2126	12	60500	34431528	3194	-0.0087879
2126	12	37857194	55421219	2374	-0.0445349
2126	12	55523552	80647354	2224	0.102316
2126	12	80648303	130841650	4408	-0.0856286
2126	12	130842025	133501458	391	0.0308523
2126	12	133501958	133781116	50	-0.315611
2126	13	19020500	52728308	2414	0.0454062
2126	13	52951545	57566098	107	0.0290923
2126	13	57566098	59941711	31	-0.327971
2126	13	59941711	87697667	656	0.0552484
2126	13	87697667	96251678	168	0.583347
2126	13	96258256	103710732	625	0.783863
2126	13	103718222	115109378	659	0.642647
2126	14	19217246	21979365	430	-0.148247
2126	14	21990837	23021093	232	-0.33434
2126	14	23044002	60337348	2602	-0.121544
2126	14	60581430	105963780	4112	-0.146633
2126	14	105964134	106621092	110	-0.365745
2126	14	106621862	107283288	68	-0.071586
2126	15	20169609	22466014	22	-0.750869
2126	15	22466283	40590581	1099	-0.225957
2126	15	40590762	43860751	1108	-0.335369
2126	15	43863609	47608402	428	-0.249034
2126	15	47608402	59041178	1081	0.152459
2126	15	59041678	59430566	66	0.399458
2126	15	59431066	60644675	78	0.121321
2126	15	60646352	79603759	2294	0.0624086
2126	15	79606098	84706558	399	0.151403
2126	15	85081712	88522694	224	0.110449
2126	15	88524456	98156814	723	-0.250924
2126	15	98163422	102520892	310	0.130704
2126	16	60500	2285573	1011	-0.240347
2126	16	2286817	2880329	184	-0.015965
2126	16	2880415	3647696	232	-0.314827
2126	16	3647797	28109960	2174	-0.19663
2126	16	28112778	35148746	1077	0.00370882
2126	16	46615640	87872423	3871	0.0862385
2126	16	87873307	89351793	323	-0.0461161
2126	16	89351793	90294253	230	0.101457
2126	17	6010	22157351	3907	-0.363901
2126	17	25524939	35346710	1438	0.0964271
2126	17	35348072	43368111	2196	0.200577
2126	17	43368611	44771287	120	-0.0329793
2126	17	44771840	47915503	468	0.183816
2126	17	47916003	73805340	2946	0.257575
2126	17	73805840	74286158	246	0.43022
2126	17	74287095	81194710	1416	0.201524
2126	18	10500	15249095	956	0.116173
2126	18	18520842	20573304	159	0.100973
2126	18	20573304	28649117	438	-0.102588
2126	18	28650691	78016748	2383	0.00956261
2126	19	60500	9028396	2551	-0.314377
2126	19	9033230	9643601	235	-0.538116
2126	19	9644515	12945912	1085	-0.281068
2126	19	12951259	24310782	2187	-0.078661
2126	19	28263182	36607086	980	0.0584253
2126	19	36611611	38377441	278	-0.0633189
2126	19	38377441	40364149	670	0.0893952
2126	19	40364149	40411933	22	-0.442968
2126	19	40411933	44351373	945	0.0388977
2126	19	44351373	45001424	197	-0.128615
2126	19	45004249	45917292	252	0.0371464
2126	19	45918118	46825223	233	0.269119
2126	19	46828791	59080953	3423	-0.0248531
2126	20	68350	26189239	1894	0.0640447
2126	20	29458437	62965020	3944	0.045616
2126	21	9411693	34443096	740	-0.163361
2126	21	34614227	45953806	1183	-0.225944
2126	21	45959184	46074531	41	-0.591036
2126	21	46077896	48119395	398	-0.193633
2126	22	16266928	20508931	495	-0.208714
2126	22	20748918	22318687	261	-0.186813
2126	22	22319656	23249131	125	-0.436205
2126	22	23252641	25423466	320	-0.186986
2126	22	25423966	25445331	17	-0.716621
2126	22	25445831	51244066	3485	-0.203565
1208	1	69396	13183872	1908	0.336262
1208	1	13329119	13747452	25	-0.186989
1208	1	13748233	38172736	3545	0.334861
1208	1	38184043	38671276	100	0.0603552
1208	1	38671276	67098777	3019	0.374938
1208	1	67101626	82445644	768	0.612645
1208	1	82447491	118867994	2938	0.37483
1208	1	118867994	120930293	137	0.581645
1208	1	143118261	154192413	1446	0.575908
1208	1	154197599	155896947	574	0.928451
1208	1	155899502	157718408	513	0.761585
1208	1	157718664	168550458	1250	0.598396
1208	1	168550958	174781098	571	0.370156
1208	1	174781598	181745364	578	0.595581
1208	1	181750562	201173034	1273	0.391528
1208	1	201174209	201182479	28	-0.149702
1208	1	201182479	214637472	1556	0.354002
1208	1	214637972	249212562	2891	0.596595
1208	2	10500	26693589	1517	0.112506
1208	2	26693988	30862482	741	0.391166
1208	2	30862982	85066447	3620	0.123937
1208	2	85066947	89339969	410	0.392763
1208	2	89339969	92267022	81	0.0156814
1208	2	95326671	219693323	8779	0.132884
1208	2	219694700	220501172	404	0.00575492
1208	2	220501401	243188873	1965	0.110438
1208	3	60500	21606176	1486	-0.744165
1208	3	21606676	30819170	297	-0.253368
1208	3	30819670	35781069	297	-0.738319
1208	3	35785330	49661907	2310	-0.291259
1208	3	49662407	50513630	476	-0.75243
1208	3	50514130	50816189	37	-0.300127
1208	3	50879105	52889460	685	-0.740236
1208	3	52939151	54537681	184	-0.24981
1208	3	54538181	56183160	79	-0.700294
1208	3	56183660	69611944	832	-0.26376
1208	3	69611944	73114873	112	-0.755055
1208	3	73115373	90154779	309	-0.22123
1208	3	93519633	102957169	523	-0.243459
1208	3	102957169	110853062	303	-0.73541
1208	3	110989239	121252056	772	-0.25896
1208	3	121255946	122785511	294	0.130716
1208	3	122786011	124201747	165	-0.238098
1208	3	124207050	124438317	40	-0.657238
1208	3	124438817	135571564	1174	-0.282499
1208	3	135571564	136287106	85	-0.697124
1208	3	136323150	185641772	2915	-0.250688
1208	3	185643251	196054461	696	-0.755977
1208	3	196054961	197961930	239	-0.219407
1208	4	85621	15005959	1298	0.359211
1208	4	15008928	22516650	344	0.826548
1208	4	22517150	28737479	271	0.39744
1208	4	28737479	30569846	12	0.935612
1208	4	30569846	49338441	974	0.418981
1208	4	52660617	57975542	434	0.390196
1208	4	57976042	87024397	1633	-0.260768
1208	4	87028375	91844598	405	0.414612
1208	4	91845098	191025802	4473	-0.239224
1208	5	10500	16177990	858	0.595393
1208	5	16180184	21030336	116	0.0823682
1208	5	21030336	36671335	609	0.604941
1208	5	36674150	45907753	661	0.362292
1208	5	49555074	87515879	2224	-0.285528
1208	5	87521585	112851059	1031	0.117161
1208	5	112860677	116278947	163	0.600535
1208	5	116278947	141993692	2380	0.0611148
1208	5	141994192	167553944	1610	0.595893
1208	5	167589615	172549582	425	0.0629298
1208	5	172550082	176289124	230	0.553942
1208	5	176289624	179498702	597	0.0443515
1208	5	179499202	180904760	181	0.56662
1208	6	60500	30711212	1721	0.0929381
1208	6	30712773	33424299	105	-0.264544
1208	6	33424799	58745455	2717	0.112475
1208	6	61944508	78329528	750	0.129968
1208	6	78329528	84922742	353	-0.25144
1208	6	84925493	99283548	649	0.11996
1208	6	99283548	100964203	114	0.376601
1208	6	100965866	171054567	4343	0.126161
1208	7	10500	57544226	3577	0.850831
1208	7	61657308	73245031	432	0.858678
1208	7	73245531	141952431	5568	0.660987
1208	7	141954874	159128163	1534	0.588737
1208	8	10500	43398986	2915	-0.263998
1208	8	47559715	124121860	3517	-0.253333
1208	8	124122360	124453655	69	0.146436
1208	8	124454155	146303522	1806	-0.318035
1208	9	18279	30112465	1329	-0.251339
1208	9	30112465	35106888	506	0.388122
1208	9	35107377	38773148	537	0.100544
1208	9	38773148	47317179	72	-0.2267
1208	9	65468179	70913379	34	-0.153328
1208	9	70918117	141152931	6838	-0.75776
1208	10	60500	3208572	195	-0.724754
1208	10	3212295	5415183	68	-0.179954
1208	10	5415683	23729253	1220	-0.747904
1208	10	23729253	26780755	184	-0.252922
1208	10	26781255	38771777	667	-0.742832
1208	10	42602610	135439807	7209	-0.754321
1208	11	60500	5345292	1088	0.0621223
1208	11	5345292	9456578	767	-0.0189925
1208	11	9457817	51516211	2718	0.105524
1208	11	55110676	89486925	4913	0.101708
1208	11	89531297	134946016	3643	0.0614864
1208	12	60500	34431528	3214	-0.253463
1208	12	37857194	133781116	9408	-0.27122
1208	13	19171689	25887889	510	-0.751493
1208	13	25889494	48939107	1577	0.094846
1208	13	48941629	48986559	12	-0.998248
1208	13	48987059	49089877	21	-3.04181
1208	13	49096033	49957046	60	-0.706279
1208	13	50026029	50070231	16	-3.01337
1208	13	50080770	52728308	223	-0.764589
1208	13	52951545	115109378	2245	-0.753036
1208	14	19217246	24114511	987	1.1232
1208	14	24115011	34203919	743	1.30015
1208	14	34204419	47770753	565	1.12965
1208	14	47771253	53101833	409	1.31828
1208	14	53110287	60337348	549	1.15104
1208	14	60581430	70527656	897	1.17969
1208	14	70530539	102026814	2447	0.99994
1208	14	102027833	104551607	421	1.19014
1208	14	104552107	107283288	523	1.04741
1208	15	20169609	22841118	27	-1.40077
1208	15	22842047	74967465	5507	-0.755814
1208	15	74967965	75501165	113	-0.256594
1208	15	75503089	84706558	915	-0.745191
1208	15	85081712	102499862	1256	-0.756112
1208	16	60500	35193080	4667	0.357271
1208	16	46615640	70843910	2510	-0.73888
1208	16	70852244	71196633	83	-0.340682
1208	16	71197133	90294253	1828	-0.81187
1208	17	6010	22157351	3903	0.0684707
1208	17	25524939	34495524	1338	0.0797719
1208	17	34499213	34804392	17	-0.598244
